id,upso_num,upso_name,dong_name,address,area,tell_num,upjong,code,item,price,check_date,gu_name
919,1.42E+12,우리노래방,상봉동,서울특별시 중랑구 봉우재로 179 (상봉동) 2층,0,02-0000-0000,기타서비스,1.42E+12,노래방 이용료,25000,00:00.0,중랑구
920,1.42E+12,이재연포토스튜디오,상봉동,서울특별시 중랑구 면목로 465 (상봉동),,432-6554,기타서비스,1.42E+12,사진 촬영료,20000,00:00.0,중랑구
921,1.42E+12,이재연포토스튜디오,상봉동,서울특별시 중랑구 면목로 465 (상봉동),,432-6554,기타서비스,1.42E+12,사진 인화료,250,00:00.0,중랑구
922,1.42E+12,앵콜노래방,상봉동,서울특별시 중랑구 중랑천로12길 34 2층 (상봉동),,02-493-0717,기타서비스,1.42E+12,노래방 이용료,25000,00:00.0,중랑구
923,1.42E+12,씽노래방,상봉동,서울특별시 중랑구 망우로32길 20 (상봉동) 지층,,02-433-0515,기타서비스,1.42E+12,노래방 이용료,25000,00:00.0,중랑구
924,1.42E+12,FM노래연습장,상봉동,서울특별시 중랑구 망우로32길 7 지층 (상봉동),0,2207-1018,기타서비스,1.42E+12,노래방 이용료,25000,00:00.0,중랑구
925,1.42E+12,쉐르빌노래방,상봉동,서울특별시 중랑구 망우로32길 13 지층 (상봉동),112,02-493-6735,기타서비스,1.42E+12,노래방 이용료,25000,00:00.0,중랑구
926,1.50E+12,OK노래연습장,상봉동,서울특별시 중랑구 면목로 484 (상봉동),,02-0000-0000,기타서비스,1.42E+12,노래방 이용료,25000,00:00.0,중랑구
927,1.42E+12,KBS노래방,상봉동,서울특별시 중랑구 봉우재로33길 72 (상봉동) 2층,,02-2208-7181,기타서비스,1.42E+12,노래방 이용료,25000,00:00.0,중랑구
928,1.51E+12,샴푸노래방,상봉동,서울특별시 중랑구 봉우재로33길 12 (상봉동),,02-0000-0000,기타서비스,1.42E+12,노래방 이용료,25000,00:00.0,중랑구
929,1.42E+12,MBC노래연습장,상봉동,서울특별시 중랑구 면목로 465 지층 (상봉동),0,2208-7514,기타서비스,1.42E+12,노래방 이용료,25000,00:00.0,중랑구
930,1.51E+12,CGV,상봉동,서울특별시 중랑구 상봉로 131 (상봉동 상봉 듀오트리스),,1544-1122,영화관람업,1.42E+12,영화 관람료,10000,00:00.0,중랑구
931,1.51E+12,MEGA BOX,상봉동,서울특별시 중랑구 망우로30길 3 (상봉동 안산빌딩),,02-6405-2577,영화관람업,1.42E+12,영화 관람료,12000,00:00.0,중랑구
932,1.51E+12,CGV,상봉동,서울특별시 중랑구 상봉로 131 (상봉동 상봉 듀오트리스),,1544-1122,영화관람업,1.42E+12,영화 관람료,11000,00:00.0,중랑구
933,1.42E+12,MEGA BOX,상봉동,서울특별시 중랑구 망우로30길 3 (상봉동)  4층,,1544-0070,영화관람업,1.42E+12,영화 관람료,10000,00:00.0,중랑구
934,1.42E+12,그랜드모텔,상봉동,서울특별시 중랑구 망우로48길 37 (상봉동),,02-432-0630,숙박업,1.42E+12,숙박료 (여관),35000,00:00.0,중랑구
935,1.42E+12,모텔Q,상봉동,서울특별시 중랑구 망우로52길 22-25 (상봉동),,02-495-9918,숙박업,1.42E+12,숙박료 (여관),30000,00:00.0,중랑구
936,1.42E+12,공감미니모텔,상봉동,서울특별시 중랑구 상봉로25나길 20 (상봉동),,02-491-4345,숙박업,1.42E+12,숙박료 (여관),35000,00:00.0,중랑구
937,1.42E+12,리베라모텔,상봉동,서울특별시 중랑구 망우로48길 39 (상봉동),,02-434-9868,숙박업,1.42E+12,숙박료 (여관),40000,00:00.0,중랑구
938,1.42E+12,제이와이무인텔,상봉동,서울특별시 중랑구 상봉로25가길 9 (상봉동),,02-495-7771,숙박업,1.42E+12,숙박료 (여관),40000,00:00.0,중랑구
939,1.42E+12,월드모텔,상봉동,서울특별시 중랑구 면목로96길 48 (상봉동),,2209-7585,숙박업,1.42E+12,숙박료 (여관),30000,00:00.0,중랑구
940,1.42E+12,대일장,상봉동,서울특별시 중랑구 봉우재로 97 2층 (상봉동),120,02-434-1266,숙박업,1.42E+12,숙박료 (여관),30000,00:00.0,중랑구
941,1.42E+12,이스트파크,상봉동,서울특별시 중랑구 면목로96길 52 (상봉동),,02-439-4277,숙박업,1.42E+12,숙박료 (여관),35000,00:00.0,중랑구
942,1.42E+12,호텔메이,상봉동,서울특별시 중랑구 망우로52길 28 (상봉동),0,02-493-1100,숙박업,1.42E+12,숙박료 (호텔),50000,00:00.0,중랑구
943,1.51E+12,호텔버스,상봉동,서울특별시 중랑구 망우로52길 22-7 (상봉동),,02-493-9443,숙박업,1.42E+12,숙박료 (여관),40000,00:00.0,중랑구
944,1.42E+12,세화장모텔,상봉동,서울특별시 중랑구 상봉로25가길 21 (상봉동),,02-433-0707,숙박업,1.42E+12,숙박료 (여관),25000,00:00.0,중랑구
945,1.42E+12,뉴에덴장,상봉동,서울특별시 중랑구 봉우재로33길 82 (상봉동),,02-433-6880,숙박업,1.42E+12,숙박료 (여관),35000,00:00.0,중랑구
946,1.42E+12,Y모텔,상봉동,서울특별시 중랑구 망우로50길 29 (상봉동),350,496-8878,숙박업,1.42E+12,숙박료 (여관),35000,00:00.0,중랑구
947,1.42E+12,美모텔,상봉동,서울특별시 중랑구 망우로52길 22-12 (상봉동),,02-491-9198,숙박업,1.42E+12,숙박료 (여관),30000,00:00.0,중랑구
948,1.42E+12,파레스모텔,상봉동,서울특별시 중랑구 상봉로25가길 15 (상봉동),600,02-433-5700,숙박업,1.42E+12,숙박료 (여관),30000,00:00.0,중랑구
949,1.42E+12,만궁장,상봉동,서울특별시 중랑구 봉우재로33길 87 (상봉동),,02-494-7446,숙박업,1.42E+12,숙박료 (여관),30000,00:00.0,중랑구
950,1.42E+12,미시간모텔,상봉동,서울특별시 중랑구 봉우재로33길 89 (상봉동),350,496-2352,숙박업,1.42E+12,숙박료 (여관),35000,00:00.0,중랑구
951,1.42E+12,라벤다모텔,상봉동,서울특별시 중랑구 면목로96길 54 (상봉동),,02-495-9475,숙박업,1.42E+12,숙박료 (여관),35000,00:00.0,중랑구
952,1.42E+12,901 Hotel,상봉동,서울특별시 중랑구 망우로50길 18 (상봉동),,434-7786,숙박업,1.42E+12,숙박료 (여관),50000,00:00.0,중랑구
953,1.42E+12,아모르모텔,상봉동,서울특별시 중랑구 면목로92가길 9 (상봉동),,02-434-0311,숙박업,1.42E+12,숙박료 (여관),30000,00:00.0,중랑구
954,1.42E+12,그린피아모텔,상봉동,서울특별시 중랑구 봉우재로33길 85-4 (상봉동),,02-2209-9815,숙박업,1.42E+12,숙박료 (여관),25000,00:00.0,중랑구
955,1.42E+12,가든장모텔,상봉동,서울특별시 중랑구 상봉로25가길 19 (상봉동),150,02-494-7400,숙박업,1.42E+12,숙박료 (여관),30000,00:00.0,중랑구
956,1.42E+12,아비숑,상봉동,서울특별시 중랑구 망우로38길 8 (상봉동),,02-439-9312,숙박업,1.42E+12,숙박료 (여관),40000,00:00.0,중랑구
957,1.42E+12,살루트호텔,상봉동,서울특별시 중랑구 망우로52길 16 (상봉동),,02-438-3001,숙박업,1.42E+12,숙박료 (호텔),50000,00:00.0,중랑구
958,1.51E+12,zoom모텔,상봉동,서울특별시 중랑구 봉우재로33길 69 (상봉동),,02-0000-0000,숙박업,1.42E+12,숙박료 (여관),40000,00:00.0,중랑구
959,1.42E+12,인터넷모텔,상봉동,서울특별시 중랑구 중랑천로12길 7 (상봉동),,02-494-1429,숙박업,1.42E+12,숙박료 (여관),30000,00:00.0,중랑구
960,1.42E+12,스위스장,상봉동,서울특별시 중랑구 중랑천로12길 9 (상봉동),156,02-439-3870,숙박업,1.42E+12,숙박료 (여관),30000,00:00.0,중랑구
961,1.42E+12,길림장여관,상봉동,서울특별시 중랑구 상봉로25가길 27 (상봉동),,02-0000-0000,숙박업,1.42E+12,숙박료 (여관),30000,00:00.0,중랑구
962,1.42E+12,신흥모텔,상봉동,서울특별시 중랑구 면목로91길 25 2층 (상봉동),,02-494-2260,숙박업,1.42E+12,숙박료 (여관),25000,00:00.0,중랑구
963,1.42E+12,테마Hotel,상봉동,서울특별시 중랑구 망우로52길 8 (상봉동),,02-439-6233,숙박업,1.42E+12,숙박료 (호텔),60000,00:00.0,중랑구
964,1.42E+12,금화여관,상봉동,서울특별시 중랑구 면목로92길 18 (상봉동),,02-495-5142,숙박업,1.42E+12,숙박료 (여관),25000,00:00.0,중랑구
965,1.42E+12,성도장여관,상봉동,서울특별시 중랑구 망우로52길 22 (상봉동),350,02-434-7336,숙박업,1.42E+12,숙박료 (여관),25000,00:00.0,중랑구
966,1.42E+12,강남세탁,상봉동,서울특별시 중랑구 망우로 346 (상봉동) 한일써너스빌상가101-109,,436-5006,기타서비스,1.42E+12,의복수선료,5000,00:00.0,중랑구
967,1.42E+12,강남세탁,상봉동,서울특별시 중랑구 망우로 346 (상봉동) 한일써너스빌상가101-109,,436-5006,세탁업,1.42E+12,양복 세탁료,6000,00:00.0,중랑구
968,1.42E+12,원미퍼크로세탁,상봉동,서울특별시 중랑구 봉우재로25길 24 (상봉동),,02-435-3836,기타서비스,1.42E+12,의복수선료,4000,00:00.0,중랑구
969,1.42E+12,원미퍼크로세탁,상봉동,서울특별시 중랑구 봉우재로25길 24 (상봉동),,02-435-3836,세탁업,1.42E+12,양복 세탁료,7000,00:00.0,중랑구
970,1.42E+12,다산세탁,상봉동,서울특별시 중랑구 봉우재로19길 56 (상봉동),15,434-8974,기타서비스,1.42E+12,의복수선료,4000,00:00.0,중랑구
971,1.42E+12,다산세탁,상봉동,서울특별시 중랑구 봉우재로19길 56 (상봉동),15,434-8974,세탁업,1.42E+12,양복 세탁료,7000,00:00.0,중랑구
972,1.42E+12,지성세탁편의점,상봉동,서울특별시 중랑구 중랑천로10길 9 (상봉동),,02-435-0996,기타서비스,1.42E+12,의복수선료,3000,00:00.0,중랑구
973,1.42E+12,지성세탁편의점,상봉동,서울특별시 중랑구 중랑천로10길 9 (상봉동),,02-435-0996,세탁업,1.42E+12,양복 세탁료,5500,00:00.0,중랑구
974,1.42E+12,백설사세탁,상봉동,서울특별시 중랑구 봉우재로33길 57 (상봉동),20,494-7470,기타서비스,1.42E+12,의복수선료,3000,00:00.0,중랑구
975,1.42E+12,백설사세탁,상봉동,서울특별시 중랑구 봉우재로33길 57 (상봉동),20,494-7470,세탁업,1.42E+12,양복 세탁료,7000,00:00.0,중랑구
976,1.42E+12,조은세탁,상봉동,서울특별시 중랑구 면목로85길 5 (상봉동),30,02-493-8829,기타서비스,1.42E+12,의복수선료,3000,00:00.0,중랑구
977,1.42E+12,조은세탁,상봉동,서울특별시 중랑구 면목로85길 5 (상봉동),30,02-493-8829,세탁업,1.42E+12,양복 세탁료,7000,00:00.0,중랑구
978,1.42E+12,백흥사세탁,상봉동,서울특별시 중랑구 망우로30길 28 (상봉동),,02-432-1018,기타서비스,1.42E+12,의복수선료,3000,00:00.0,중랑구
979,1.42E+12,백흥사세탁,상봉동,서울특별시 중랑구 망우로30길 28 (상봉동),,02-432-1018,세탁업,1.42E+12,양복 세탁료,7000,00:00.0,중랑구
980,1.42E+12,다비치세탁,상봉동,서울특별시 중랑구 봉우재로43길 25 (상봉동),0,02-493-2651,기타서비스,1.42E+12,의복수선료,5000,00:00.0,중랑구
981,1.42E+12,다비치세탁,상봉동,서울특별시 중랑구 봉우재로43길 25 (상봉동),0,02-493-2651,세탁업,1.42E+12,양복 세탁료,8000,00:00.0,중랑구
982,1.42E+12,웰빙이발실,상봉동,서울특별시 중랑구 봉우재로19길 8 (상봉동),,02-437-6985,이용업,1.42E+12,이용료(커트),8000,00:00.0,중랑구
983,1.42E+12,광일,상봉동,서울특별시 중랑구 망우로36길 31 (상봉동),12,02-491-1074,이용업,1.42E+12,이용료(커트),8000,00:00.0,중랑구
984,1.42E+12,찰리팝-PC,상봉동,서울특별시 중랑구 면목로 492 (상봉동 주연빌딩),,02-0000-0000,기타서비스,1.42E+12,PC방 이용료,1200,00:00.0,중랑구
985,1.42E+12,엔트리헤어클럽,상봉동,서울특별시 중랑구 봉우재로25길 30 (상봉동),,495-2409,이용업,1.42E+12,이용료(커트),8000,00:00.0,중랑구
986,1.42E+12,동일 당구장,상봉동,서울특별시 중랑구 망우로30길 8 (상봉동),,,기타서비스,1.42E+12,당구장 이용료,7000,00:00.0,중랑구
987,1.42E+12,하니헤어라인,상봉동,서울특별시 중랑구 망우로50길 23 (상봉동),,02-438-0896,미용업,1.42E+12,미용료 (파마),40000,00:00.0,중랑구
988,1.42E+12,하니헤어라인,상봉동,서울특별시 중랑구 망우로50길 23 (상봉동),,02-438-0896,미용업,1.42E+12,미용료 (커트),15000,00:00.0,중랑구
989,1.42E+12,J&amp;B 헤어클럽,상봉동,서울특별시 중랑구 면목로92길 43 (상봉동),,02-2208-2714,미용업,1.42E+12,미용료 (파마),30000,00:00.0,중랑구
990,1.42E+12,J&amp;B 헤어클럽,상봉동,서울특별시 중랑구 면목로92길 43 (상봉동),,02-2208-2714,미용업,1.42E+12,미용료 (커트),10000,00:00.0,중랑구
991,1.42E+12,정미용실,상봉동,서울특별시 중랑구 망우로42길 19 (상봉동),,432-4592,미용업,1.42E+12,미용료 (파마),25000,00:00.0,중랑구
992,1.42E+12,정미용실,상봉동,서울특별시 중랑구 망우로42길 19 (상봉동),,432-4592,미용업,1.42E+12,미용료 (커트),10000,00:00.0,중랑구
993,1.42E+12,SUNNY'S Hair,상봉동,서울특별시 중랑구 면목로 474 (상봉동),,02-434-0814,미용업,1.42E+12,미용료 (파마),60000,00:00.0,중랑구
994,1.42E+12,SUNNY'S Hair,상봉동,서울특별시 중랑구 면목로 474 (상봉동),,02-434-0814,미용업,1.42E+12,미용료 (커트),18000,00:00.0,중랑구
995,1.42E+12,S.S헤어,상봉동,서울특별시 중랑구 봉우재로19길 24 (상봉동),,02-434-7242,미용업,1.42E+12,미용료 (파마),25000,00:00.0,중랑구
996,1.42E+12,S.S헤어,상봉동,서울특별시 중랑구 봉우재로19길 24 (상봉동),,02-434-7242,미용업,1.42E+12,미용료 (커트),10000,00:00.0,중랑구
997,1.42E+12,美애킴미용실,상봉동,서울특별시 중랑구 면목로91길 39 (상봉동),,432-9244,미용업,1.42E+12,미용료 (파마),20000,00:00.0,중랑구
998,1.42E+12,美애킴미용실,상봉동,서울특별시 중랑구 면목로91길 39 (상봉동),,432-9244,미용업,1.42E+12,미용료 (커트),7000,00:00.0,중랑구
999,1.42E+12,Massimo hair,상봉동,서울특별시 중랑구 면목로91길 29 (상봉동),,02-438-4384,미용업,1.42E+12,미용료 (파마),50000,00:00.0,중랑구
1000,1.42E+12,Massimo hair,상봉동,서울특별시 중랑구 면목로91길 29 (상봉동),,02-438-4384,미용업,1.42E+12,미용료 (커트),15000,00:00.0,중랑구
1001,1.42E+12,희미용실,상봉동,서울특별시 중랑구 면목로85길 48 (상봉동),,02-432-3468,미용업,1.42E+12,미용료 (파마),35000,00:00.0,중랑구
1002,1.42E+12,희미용실,상봉동,서울특별시 중랑구 면목로85길 48 (상봉동),,02-432-3468,미용업,1.42E+12,미용료 (커트),13000,00:00.0,중랑구
1003,1.42E+12,필헤어,상봉동,서울특별시 중랑구 봉우재로19길 7 (상봉동),,070-7524-8528,미용업,1.42E+12,미용료 (파마),35000,00:00.0,중랑구
1004,1.42E+12,필헤어,상봉동,서울특별시 중랑구 봉우재로19길 7 (상봉동),,070-7524-8528,미용업,1.42E+12,미용료 (커트),10000,00:00.0,중랑구
1005,1.42E+12,강성범헤어,상봉동,서울특별시 중랑구 망우로42길 29 (상봉동),,02-6348-4041,미용업,1.42E+12,미용료 (파마),50000,00:00.0,중랑구
1006,1.42E+12,강성범헤어,상봉동,서울특별시 중랑구 망우로42길 29 (상봉동),,02-6348-4041,미용업,1.42E+12,미용료 (커트),15000,00:00.0,중랑구
1007,1.42E+12,미헤어샵,상봉동,서울특별시 중랑구 봉우재로43길 18 (상봉동),0,02-438-0809,미용업,1.42E+12,미용료 (파마),30000,00:00.0,중랑구
1008,1.42E+12,미헤어샵,상봉동,서울특별시 중랑구 봉우재로43길 18 (상봉동),0,02-438-0809,미용업,1.42E+12,미용료 (커트),8000,00:00.0,중랑구
1009,1.42E+12,헤라뷰티헤어샵,상봉동,서울특별시 중랑구 봉우재로25길 28 (상봉동),,02-492-8778,미용업,1.42E+12,미용료 (파마),25000,00:00.0,중랑구
1010,1.42E+12,헤라뷰티헤어샵,상봉동,서울특별시 중랑구 봉우재로25길 28 (상봉동),,02-492-8778,미용업,1.42E+12,미용료 (커트),10000,00:00.0,중랑구
1011,1.51E+12,이훈 all 30000,상봉동,서울특별시 중랑구 망우로 346 (상봉동 한일써너스빌아파트),,02-495-8887,미용업,1.42E+12,미용료 (파마),33000,00:00.0,중랑구
1012,1.51E+12,이훈 all 30000,상봉동,서울특별시 중랑구 망우로 346 (상봉동 한일써너스빌아파트),,02-495-8887,미용업,1.42E+12,미용료 (커트),13000,00:00.0,중랑구
1013,1.55E+12,네이처 헤어,상봉동,서울특별시 중랑구 망우로 316 (상봉동 이지팰리스),,02-437-0999,미용업,1.42E+12,미용료 (파마),50000,00:00.0,중랑구
1014,1.55E+12,네이처 헤어,상봉동,서울특별시 중랑구 망우로 316 (상봉동 이지팰리스),,02-437-0999,미용업,1.42E+12,미용료 (커트),15000,00:00.0,중랑구
1015,1.42E+12,머리사랑,상봉동,서울특별시 중랑구 상봉로25길 43 (상봉동),,070-8156-0230,미용업,1.42E+12,미용료 (파마),30000,00:00.0,중랑구
1016,1.42E+12,머리사랑,상봉동,서울특별시 중랑구 상봉로25길 43 (상봉동),,070-8156-0230,미용업,1.42E+12,미용료 (커트),10000,00:00.0,중랑구
1017,1.57E+12,바오보기좋게,상봉동,서울특별시 중랑구 면목로 489 (상봉동 상봉어반뷰),,02-433-5148,미용업,1.42E+12,미용료 (파마),70000,00:00.0,중랑구
1018,1.57E+12,바오보기좋게,상봉동,서울특별시 중랑구 면목로 489 (상봉동 상봉어반뷰),,02-433-5148,미용업,1.42E+12,미용료 (커트),18000,00:00.0,중랑구
1019,1.42E+12,딸기헤어,상봉동,서울특별시 중랑구 망우로42길 25 (상봉동),,02-2207-6726,미용업,1.42E+12,미용료 (파마),30000,00:00.0,중랑구
1020,1.42E+12,딸기헤어,상봉동,서울특별시 중랑구 망우로42길 25 (상봉동),,02-2207-6726,미용업,1.42E+12,미용료 (커트),13000,00:00.0,중랑구
1021,1.42E+12,레드라인 헤어,상봉동,서울특별시 중랑구 망우로32길 28 (상봉동),,02-491-6840,미용업,1.42E+12,미용료 (파마),30000,00:00.0,중랑구
1022,1.42E+12,레드라인 헤어,상봉동,서울특별시 중랑구 망우로32길 28 (상봉동),,02-491-6840,미용업,1.42E+12,미용료 (커트),12000,00:00.0,중랑구
1023,1.54E+12,더헤어,상봉동,서울특별시 중랑구 망우로32길 20 (상봉동 대림빌딩),,02-433-4080,미용업,1.42E+12,미용료 (파마),20000,00:00.0,중랑구
1024,1.54E+12,더헤어,상봉동,서울특별시 중랑구 망우로32길 20 (상봉동 대림빌딩),,02-433-4080,미용업,1.42E+12,미용료 (커트),10000,00:00.0,중랑구
1025,1.42E+12,김밥친구,봉천동,서울특별시 관악구 관악로 211 (봉천동),,878-1352,한식,1.42E+12,비빔밥,5000,00:00.0,관악구
1026,1.42E+12,Hair박사,상봉동,서울특별시 중랑구 망우로 346 101동 107호 (상봉동),,02-432-8508,미용업,1.42E+12,미용료 (파마),30000,00:00.0,중랑구
1027,1.42E+12,Hair박사,상봉동,서울특별시 중랑구 망우로 346 101동 107호 (상봉동),,02-432-8508,미용업,1.42E+12,미용료 (커트),12000,00:00.0,중랑구
1028,1.42E+12,Cafe J.six,상봉동,서울특별시 중랑구 면목로 487 (상봉동),,02-434-7387,다방업,1.42E+12,커피(외식),3800,00:00.0,중랑구
1029,1.51E+12,커피나무,상봉동,서울특별시 중랑구 망우로36길 4 (상봉동),,070-8877-8540,다방업,1.42E+12,다방 국산차(녹차),3500,00:00.0,중랑구
1030,1.51E+12,커피나무,상봉동,서울특별시 중랑구 망우로36길 4 (상봉동),,070-8877-8540,다방업,1.42E+12,커피(외식),2900,00:00.0,중랑구
1031,1.42E+12,진다방,상봉동,서울특별시 중랑구 면목로 472 (상봉동)  지층,,02-436-1448,다방업,1.42E+12,다방 국산차(녹차),3000,00:00.0,중랑구
1032,1.42E+12,진다방,상봉동,서울특별시 중랑구 면목로 472 (상봉동)  지층,,02-436-1448,다방업,1.42E+12,커피(외식),3000,00:00.0,중랑구
1033,1.42E+12,동부커피.호프,상봉동,서울특별시 중랑구 중랑천로12길 54 (상봉동) 지층,,02-2750-9232,다방업,1.42E+12,다방 국산차(녹차),3000,00:00.0,중랑구
1034,1.42E+12,동부커피.호프,상봉동,서울특별시 중랑구 중랑천로12길 54 (상봉동) 지층,,02-2750-9232,다방업,1.42E+12,커피(외식),3000,00:00.0,중랑구
1035,1.52E+12,소년커피,상봉동,서울특별시 중랑구 면목로92길 5 (상봉동),,02-0000-0000,다방업,1.42E+12,커피(외식),2000,00:00.0,중랑구
1036,1.42E+12,상봉스윗,상봉동,서울특별시 중랑구 면목로 476 (상봉동),,0,다방업,1.42E+12,다방 국산차(녹차),2300,00:00.0,중랑구
1037,1.42E+12,상봉스윗,상봉동,서울특별시 중랑구 면목로 476 (상봉동),,0,다방업,1.42E+12,커피(외식),1800,00:00.0,중랑구
1038,1.50E+12,카페 제이미,상봉동,서울특별시 중랑구 면목로92길 43 (상봉동),,02-435-0429,다방업,1.42E+12,커피(외식),2800,00:00.0,중랑구
1039,1.51E+12,파리바게뜨,상봉동,서울특별시 중랑구 면목로 480 (상봉동),,02-434-1606,다방업,1.42E+12,커피(외식),2500,00:00.0,중랑구
1040,1.42E+12,개울다방,상봉동,서울특별시 중랑구 봉우재로 159 지층 (상봉동),54,435-8933,다방업,1.42E+12,다방 국산차(녹차),3000,00:00.0,중랑구
1041,1.42E+12,개울다방,상봉동,서울특별시 중랑구 봉우재로 159 지층 (상봉동),54,435-8933,다방업,1.42E+12,커피(외식),3000,00:00.0,중랑구
1042,1.51E+12,Coffee Meet,상봉동,서울특별시 중랑구 면목로 463 (상봉동),,02-0000-0000,다방업,1.42E+12,커피(외식),2500,00:00.0,중랑구
1043,1.51E+12,Coffee Meet,상봉동,서울특별시 중랑구 면목로 463 (상봉동),,02-0000-0000,다방업,1.42E+12,커피(외식),2500,00:00.0,중랑구
1044,1.54E+12,문릿,상봉동,서울특별시 중랑구 봉우재로43길 35 (상봉동),,02-0000-0000,다방업,1.42E+12,커피(외식),3000,00:00.0,중랑구
1045,1.42E+12,란 커피숍,상봉동,서울특별시 중랑구 봉우재로 177 (상봉동) 지층,,02-491-8549,다방업,1.42E+12,다방 국산차(녹차),3000,00:00.0,중랑구
1046,1.42E+12,란 커피숍,상봉동,서울특별시 중랑구 봉우재로 177 (상봉동) 지층,,02-491-8549,다방업,1.42E+12,커피(외식),3000,00:00.0,중랑구
1047,1.42E+12,양지커피숍,상봉동,서울특별시 중랑구 면목로92길 6 (상봉동),,02-492-5224,다방업,1.42E+12,다방 국산차(녹차),4000,00:00.0,중랑구
1048,1.42E+12,양지커피숍,상봉동,서울특별시 중랑구 면목로92길 6 (상봉동),,02-492-5224,다방업,1.42E+12,커피(외식),4000,00:00.0,중랑구
1049,1.48E+12,빽다방,상봉동,서울특별시 중랑구 망우로32길 14 (상봉동),,02-432-1077,다방업,1.42E+12,커피(외식),1500,00:00.0,중랑구
1050,1.51E+12,스타벅스,상봉동,서울특별시 중랑구 상봉로 131 (상봉동 상봉 듀오트리스),,02-438-5223,다방업,1.42E+12,다방 국산차(녹차),4900,00:00.0,중랑구
1051,1.51E+12,스타벅스,상봉동,서울특별시 중랑구 상봉로 131 (상봉동 상봉 듀오트리스),,02-438-5223,다방업,1.42E+12,커피(외식),4100,00:00.0,중랑구
1052,1.51E+12,Meer,상봉동,서울특별시 중랑구 봉우재로33길 16 (상봉동),,02-0000-0000,다방업,1.42E+12,다방 국산차(녹차),3800,00:00.0,중랑구
1053,1.51E+12,Meer,상봉동,서울특별시 중랑구 봉우재로33길 16 (상봉동),,02-0000-0000,다방업,1.42E+12,커피(외식),2000,00:00.0,중랑구
1054,1.42E+12,초원다방,상봉동,서울특별시 중랑구 중랑천로12길 30 지층 (상봉동),,492-5133,다방업,1.42E+12,다방 국산차(녹차),3000,00:00.0,중랑구
1055,1.42E+12,초원다방,상봉동,서울특별시 중랑구 중랑천로12길 30 지층 (상봉동),,492-5133,다방업,1.42E+12,커피(외식),3000,00:00.0,중랑구
1056,1.53E+12,쥬시,상봉동,서울특별시 중랑구 망우로32길 7 (상봉동 성원빌딩),,02-0000-0000,다방업,1.42E+12,커피(외식),1000,00:00.0,중랑구
1057,1.42E+12,박시물고온제비,상봉동,서울특별시 중랑구 망우로 326 (상봉동),,02-2207-0018,한식,1.42E+12,된장찌개 백반,5000,00:00.0,중랑구
1058,1.42E+12,박시물고온제비,상봉동,서울특별시 중랑구 망우로 326 (상봉동),,02-2207-0018,다방업,1.42E+12,다방 국산차(녹차),5000,00:00.0,중랑구
1059,1.42E+12,박시물고온제비,상봉동,서울특별시 중랑구 망우로 326 (상봉동),,02-2207-0018,다방업,1.42E+12,커피(외식),5000,00:00.0,중랑구
1060,1.50E+12,참숯 숯불 바베큐 치킨,상봉동,서울특별시 중랑구 면목로 495 (상봉동 이레빌딩),,02-493-1462,기타음식업,1.42E+12,치킨,17000,00:00.0,중랑구
1061,1.45E+12,국산영계,상봉동,서울특별시 중랑구 망우로50길 16 (상봉동),,02-2209-0577,기타음식업,1.42E+12,치킨,14000,00:00.0,중랑구
1062,1.51E+12,Jun&apos;s pizza,상봉동,서울특별시 중랑구 동일로114길 34 (상봉동),,1666-5788,기타음식업,1.42E+12,피자,15900,00:00.0,중랑구
1063,1.51E+12,인생피자,상봉동,서울특별시 중랑구 봉우재로43길 9 (상봉동),,02-433-4222,기타음식업,1.42E+12,피자,15900,00:00.0,중랑구
1064,1.48E+12,백년통닭,상봉동,서울특별시 중랑구 망우로32길 23 (상봉동 중랑교쇼핑센터),,02-493-3300,기타음식업,1.42E+12,치킨,6000,00:00.0,중랑구
1065,1.57E+12,도리도리야,상봉동,서울특별시 중랑구 봉우재로33길 45 (상봉동),,02-435-5145,기타음식업,1.42E+12,치킨,17000,00:00.0,중랑구
1066,1.57E+12,비어팜,상봉동,서울특별시 중랑구 상봉로 117 (상봉동 상봉시외버스터미널),,02-0000-0000,기타음식업,1.42E+12,치킨,12000,00:00.0,중랑구
1067,1.54E+12,찬&amp;찬 치킨,상봉동,서울특별시 중랑구 봉우재로33길 16 (상봉동),,02-437-3965,기타음식업,1.42E+12,치킨,8000,00:00.0,중랑구
1068,1.46E+12,닭발치킨구이,상봉동,서울특별시 중랑구 봉우재로 97 (상봉동),,02-493-4838,기타음식업,1.42E+12,치킨,15000,00:00.0,중랑구
1069,1.44E+12,노부치킨,상봉동,서울특별시 중랑구 망우로32길 11 (상봉동),,02-436-8886,기타음식업,1.42E+12,치킨,13000,00:00.0,중랑구
1070,1.50E+12,닭발치킨,상봉동,서울특별시 중랑구 봉우재로 97 (상봉동),,02-493-4838,기타음식업,1.42E+12,치킨,15000,00:00.0,중랑구
1071,1.51E+12,KKom KKo,상봉동,서울특별시 중랑구 면목로91길 32 (상봉동),,02-438-0123,기타음식업,1.42E+12,치킨,9900,00:00.0,중랑구
1072,1.42E+12,옛가칼국수,상봉동,서울특별시 중랑구 중랑천로10길 39 (상봉동),150,02-492-1555,한식,1.42E+12,칼국수,6000,00:00.0,중랑구
1073,1.45E+12,페리카나,상봉동,서울특별시 중랑구 봉우재로 161 (상봉동),,02-492-9476,기타음식업,1.42E+12,치킨,15000,00:00.0,중랑구
